artist,genre,artist_id,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
George Strait,Country,5vngPClqofybhPERIqQMYd,Check Yes Or No,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,audio_features,6iy4PoAuZBMvtrlDX4VxC7,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/tracks/6iy4PoAuZBMvtrlDX4VxC7,https://api.spotify.com/v1/audio-analysis/6iy4PoAuZBMvtrlDX4VxC7,200667,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Amarillo By Morning,0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,audio_features,4TnUKixNWMfajncgdSwFoi,spotify:track:4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/tracks/4TnUKixNWMfajncgdSwFoi,https://api.spotify.com/v1/audio-analysis/4TnUKixNWMfajncgdSwFoi,173467,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Carrying Your Love With Me,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,audio_features,7puxIVNdj5nsBJk43zM3bH,spotify:track:7puxIVNdj5nsBJk43zM3bH,https://api.spotify.com/v1/tracks/7puxIVNdj5nsBJk43zM3bH,https://api.spotify.com/v1/audio-analysis/7puxIVNdj5nsBJk43zM3bH,232427,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Write This Down,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867,audio_features,1TanmIWbaUj5NVwJ3k4XPd,spotify:track:1TanmIWbaUj5NVwJ3k4XPd,https://api.spotify.com/v1/tracks/1TanmIWbaUj5NVwJ3k4XPd,https://api.spotify.com/v1/audio-analysis/1TanmIWbaUj5NVwJ3k4XPd,219600,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Here For A Good Time,0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23e-06,0.116,0.532,127.93,audio_features,11OFYsUK9EVJsQ6nutH32M,spotify:track:11OFYsUK9EVJsQ6nutH32M,https://api.spotify.com/v1/tracks/11OFYsUK9EVJsQ6nutH32M,https://api.spotify.com/v1/audio-analysis/11OFYsUK9EVJsQ6nutH32M,180267,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Troubadour,0.568,0.621,11,-6.395,1,0.0261,0.356,0.000577,0.274,0.346,136.094,audio_features,4qjmnM1aYvayCTDd0uuRKH,spotify:track:4qjmnM1aYvayCTDd0uuRKH,https://api.spotify.com/v1/tracks/4qjmnM1aYvayCTDd0uuRKH,https://api.spotify.com/v1/audio-analysis/4qjmnM1aYvayCTDd0uuRKH,176227,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Give It Away,0.674,0.646,5,-5.876,1,0.027,0.486,8.37e-05,0.262,0.613,148.1,audio_features,1qHRFZE8qykNXYZadzmi1m,spotify:track:1qHRFZE8qykNXYZadzmi1m,https://api.spotify.com/v1/tracks/1qHRFZE8qykNXYZadzmi1m,https://api.spotify.com/v1/audio-analysis/1qHRFZE8qykNXYZadzmi1m,209320,4
George Strait,Country,5vngPClqofybhPERIqQMYd,All My Ex's Live In Texas,0.764,0.336,9,-16.024,1,0.0302,0.241,9.29e-06,0.118,0.697,130.565,audio_features,5QxFcHmC8KjEyTqihiZokY,spotify:track:5QxFcHmC8KjEyTqihiZokY,https://api.spotify.com/v1/tracks/5QxFcHmC8KjEyTqihiZokY,https://api.spotify.com/v1/audio-analysis/5QxFcHmC8KjEyTqihiZokY,200840,4
George Strait,Country,5vngPClqofybhPERIqQMYd,Roll Me Up and Smoke Me When I Die - Live,0.427,0.813,0,-9.02,1,0.0737,0.0713,0.109,0.873,0.344,106.859,audio_features,5iis9J2sptrUy0VIpFVIg1,spotify:track:5iis9J2sptrUy0VIpFVIg1,https://api.spotify.com/v1/tracks/5iis9J2sptrUy0VIpFVIg1,https://api.spotify.com/v1/audio-analysis/5iis9J2sptrUy0VIpFVIg1,134267,3
George Strait,Country,5vngPClqofybhPERIqQMYd,Blue Clear Sky,0.638,0.819,4,-6.646,1,0.0291,0.202,4.1e-05,0.3,0.706,124.062,audio_features,59MIR30ATtW8kTaX3SCpq0,spotify:track:59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/tracks/59MIR30ATtW8kTaX3SCpq0,https://api.spotify.com/v1/audio-analysis/59MIR30ATtW8kTaX3SCpq0,174867,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,Penthouse,0.499,0.447,5,-5.083,1,0.0367,0.706,0.0,0.0868,0.53,75.068,audio_features,5rCt377EMkCJ0D0sldd5t8,spotify:track:5rCt377EMkCJ0D0sldd5t8,https://api.spotify.com/v1/tracks/5rCt377EMkCJ0D0sldd5t8,https://api.spotify.com/v1/audio-analysis/5rCt377EMkCJ0D0sldd5t8,183080,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,This Feeling,0.575,0.571,1,-7.906,1,0.0439,0.0558,0.0,0.0912,0.449,105.049,audio_features,4NBTZtAt1F13VvlSKe6KTl,spotify:track:4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,197947,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,IF YOU GO DOWN (I'M GOIN' DOWN TOO),0.676,0.856,11,-4.35,1,0.0393,0.454,0.0,0.141,0.965,144.092,audio_features,1jX9wlAgVkAl0fCZqkCI73,spotify:track:1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/tracks/1jX9wlAgVkAl0fCZqkCI73,https://api.spotify.com/v1/audio-analysis/1jX9wlAgVkAl0fCZqkCI73,166036,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,I Quit Drinking,0.607,0.418,1,-6.997,1,0.0363,0.394,0.0,0.182,0.386,95.002,audio_features,6OcCk1dbAb7XNHsC098oEM,spotify:track:6OcCk1dbAb7XNHsC098oEM,https://api.spotify.com/v1/tracks/6OcCk1dbAb7XNHsC098oEM,https://api.spotify.com/v1/audio-analysis/6OcCk1dbAb7XNHsC098oEM,171200,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,half of my hometown (feat. Kenny Chesney),0.57,0.618,10,-4.966,1,0.0445,0.153,0.0,0.159,0.286,138.034,audio_features,1yRke3PmsyFrYlFZOAkABk,spotify:track:1yRke3PmsyFrYlFZOAkABk,https://api.spotify.com/v1/tracks/1yRke3PmsyFrYlFZOAkABk,https://api.spotify.com/v1/audio-analysis/1yRke3PmsyFrYlFZOAkABk,231832,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,"Blindsided (Yeah, Sure, Okay)",0.678,0.604,0,-5.622,1,0.0376,0.236,0.0,0.163,0.439,122.091,audio_features,65eeFF3JE3YytATkV5Ga1Y,spotify:track:65eeFF3JE3YytATkV5Ga1Y,https://api.spotify.com/v1/tracks/65eeFF3JE3YytATkV5Ga1Y,https://api.spotify.com/v1/audio-analysis/65eeFF3JE3YytATkV5Ga1Y,167013,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,Peter Pan,0.514,0.659,1,-6.142,1,0.0309,0.0284,0.0,0.266,0.463,76.483,audio_features,2wqXQjOmQ9KoBm9Ssgt4Fo,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,200040,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,Mountain With A View,0.436,0.434,10,-7.153,1,0.0502,0.679,0.0,0.419,0.447,117.836,audio_features,3Uq2F5YXXDui1m55h7r6JF,spotify:track:3Uq2F5YXXDui1m55h7r6JF,https://api.spotify.com/v1/tracks/3Uq2F5YXXDui1m55h7r6JF,https://api.spotify.com/v1/audio-analysis/3Uq2F5YXXDui1m55h7r6JF,177920,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,Miss Me More,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,audio_features,5NfJGBAL9mgFPRQxKJmiX2,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,https://api.spotify.com/v1/tracks/5NfJGBAL9mgFPRQxKJmiX2,https://api.spotify.com/v1/audio-analysis/5NfJGBAL9mgFPRQxKJmiX2,192840,4
Kelsea Ballerini,Country,3RqBeV12Tt7A8xH3zBDDUF,How Do I Do This,0.644,0.666,1,-4.708,1,0.0525,0.336,0.0,0.131,0.543,146.054,audio_features,2I3LMMYVOZBsnAkHmKaSke,spotify:track:2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/tracks/2I3LMMYVOZBsnAkHmKaSke,https://api.spotify.com/v1/audio-analysis/2I3LMMYVOZBsnAkHmKaSke,171240,1
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Body Like A Back Road,0.736,0.458,5,-7.437,1,0.0316,0.441,0.0,0.148,0.65,98.977,audio_features,7FpBQ067pHB67deawpbbcY,spotify:track:7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/tracks/7FpBQ067pHB67deawpbbcY,https://api.spotify.com/v1/audio-analysis/7FpBQ067pHB67deawpbbcY,162547,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,House Party,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,audio_features,1TwLKNsCnhi1HxbIi4bAW0,spotify:track:1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/tracks/1TwLKNsCnhi1HxbIi4bAW0,https://api.spotify.com/v1/audio-analysis/1TwLKNsCnhi1HxbIi4bAW0,190240,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Outskirts,0.552,0.774,10,-3.685,1,0.0401,0.215,0.0,0.126,0.194,75.07,audio_features,2E0bqoMlIb2xmFyZHRjtzK,spotify:track:2E0bqoMlIb2xmFyZHRjtzK,https://api.spotify.com/v1/tracks/2E0bqoMlIb2xmFyZHRjtzK,https://api.spotify.com/v1/audio-analysis/2E0bqoMlIb2xmFyZHRjtzK,182707,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Break Up In A Small Town,0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,audio_features,7aftSOGSOpSoIlVAQVBb71,spotify:track:7aftSOGSOpSoIlVAQVBb71,https://api.spotify.com/v1/tracks/7aftSOGSOpSoIlVAQVBb71,https://api.spotify.com/v1/audio-analysis/7aftSOGSOpSoIlVAQVBb71,229880,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,23,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,audio_features,4PuAqZlL1tkidkuxfDlLbF,spotify:track:4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/tracks/4PuAqZlL1tkidkuxfDlLbF,https://api.spotify.com/v1/audio-analysis/4PuAqZlL1tkidkuxfDlLbF,179720,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Wishful Drinking (with Sam Hunt),0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,audio_features,3HGnIIdHYIbkowzLk8UHbE,spotify:track:3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/tracks/3HGnIIdHYIbkowzLk8UHbE,https://api.spotify.com/v1/audio-analysis/3HGnIIdHYIbkowzLk8UHbE,194545,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Take Your Time,0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,audio_features,6DEaND0SHv3sC11xobZLiy,spotify:track:6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/tracks/6DEaND0SHv3sC11xobZLiy,https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy,243707,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Kinfolks,0.569,0.807,0,-4.584,1,0.0464,0.0876,0.0,0.164,0.883,76.011,audio_features,52lGuLAkIVbm4LZkSf9nj0,spotify:track:52lGuLAkIVbm4LZkSf9nj0,https://api.spotify.com/v1/tracks/52lGuLAkIVbm4LZkSf9nj0,https://api.spotify.com/v1/audio-analysis/52lGuLAkIVbm4LZkSf9nj0,181933,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Hard To Forget,0.689,0.689,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,audio_features,10xuH52YSXHWFwCaF1fsDd,spotify:track:10xuH52YSXHWFwCaF1fsDd,https://api.spotify.com/v1/tracks/10xuH52YSXHWFwCaF1fsDd,https://api.spotify.com/v1/audio-analysis/10xuH52YSXHWFwCaF1fsDd,204760,4
Sam Hunt,Country,2kucQ9jQwuD8jWdtR9Ef38,Make You Miss Me,0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,audio_features,0xwPzLmBAYro8BUz7MrtAo,spotify:track:0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/tracks/0xwPzLmBAYro8BUz7MrtAo,https://api.spotify.com/v1/audio-analysis/0xwPzLmBAYro8BUz7MrtAo,225693,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,QKThr,0.451,0.0223,1,-26.117,1,0.0461,0.993,0.768,0.13,0.0573,79.042,audio_features,4LIM4qmpHABufePRrLWbiM,spotify:track:4LIM4qmpHABufePRrLWbiM,https://api.spotify.com/v1/tracks/4LIM4qmpHABufePRrLWbiM,https://api.spotify.com/v1/audio-analysis/4LIM4qmpHABufePRrLWbiM,87467,3
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,Avril 14th,0.558,0.0259,8,-30.016,1,0.0458,0.996,0.871,0.0969,0.37,157.811,audio_features,1uaGSDFsLdReQgg8p7Obwh,spotify:track:1uaGSDFsLdReQgg8p7Obwh,https://api.spotify.com/v1/tracks/1uaGSDFsLdReQgg8p7Obwh,https://api.spotify.com/v1/audio-analysis/1uaGSDFsLdReQgg8p7Obwh,125520,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,#3,0.159,0.071,6,-27.109,0,0.0409,0.911,0.856,0.107,0.0602,146.977,audio_features,7glKwbR1DyuIuE6XvZvJbQ,spotify:track:7glKwbR1DyuIuE6XvZvJbQ,https://api.spotify.com/v1/tracks/7glKwbR1DyuIuE6XvZvJbQ,https://api.spotify.com/v1/audio-analysis/7glKwbR1DyuIuE6XvZvJbQ,464293,5
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,Xtal,0.51,0.505,9,-13.053,0,0.0344,0.342,0.96,0.117,0.318,114.532,audio_features,7o2AeQZzfCERsRmOM86EcB,spotify:track:7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/tracks/7o2AeQZzfCERsRmOM86EcB,https://api.spotify.com/v1/audio-analysis/7o2AeQZzfCERsRmOM86EcB,293752,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,aisatsana [102],0.26,0.01,4,-32.894,0,0.0359,0.98,0.843,0.131,0.0349,101.39,audio_features,5ljMlD10En5rRGZU0cs2Np,spotify:track:5ljMlD10En5rRGZU0cs2Np,https://api.spotify.com/v1/tracks/5ljMlD10En5rRGZU0cs2Np,https://api.spotify.com/v1/audio-analysis/5ljMlD10En5rRGZU0cs2Np,321880,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,Alberto Balsalm,0.791,0.599,3,-13.648,1,0.145,0.315,0.928,0.111,0.57,93.988,audio_features,6gbmylJ7sB7NFfMfTQHosf,spotify:track:6gbmylJ7sB7NFfMfTQHosf,https://api.spotify.com/v1/tracks/6gbmylJ7sB7NFfMfTQHosf,https://api.spotify.com/v1/audio-analysis/6gbmylJ7sB7NFfMfTQHosf,310747,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,Flim,0.71,0.734,0,-14.932,0,0.052,0.513,0.836,0.0701,0.4,147.98,audio_features,3JJ4BoL9WVHk4Yye2EGJC7,spotify:track:3JJ4BoL9WVHk4Yye2EGJC7,https://api.spotify.com/v1/tracks/3JJ4BoL9WVHk4Yye2EGJC7,https://api.spotify.com/v1/audio-analysis/3JJ4BoL9WVHk4Yye2EGJC7,177093,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,180db_ [130],0.828,0.61,1,-7.305,1,0.0648,0.00104,0.894,0.0792,0.566,130.064,audio_features,5oKbtirX6EbMMOgD2fMJ6E,spotify:track:5oKbtirX6EbMMOgD2fMJ6E,https://api.spotify.com/v1/tracks/5oKbtirX6EbMMOgD2fMJ6E,https://api.spotify.com/v1/audio-analysis/5oKbtirX6EbMMOgD2fMJ6E,191467,4
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,I,0.183,0.0896,2,-27.54,1,0.0486,0.989,0.899,0.107,0.0326,76.923,audio_features,2FQviMkaoixlgWuGL4u1EO,spotify:track:2FQviMkaoixlgWuGL4u1EO,https://api.spotify.com/v1/tracks/2FQviMkaoixlgWuGL4u1EO,https://api.spotify.com/v1/audio-analysis/2FQviMkaoixlgWuGL4u1EO,77347,3
Aphex Twin,Ambient,6kBDZFXuLrZgHnvmPu9NsG,Ageispolis,0.645,0.393,6,-17.543,0,0.043,0.00903,0.89,0.364,0.441,101.757,audio_features,7KRQoq9GeWeCm0ZAXg5XMb,spotify:track:7KRQoq9GeWeCm0ZAXg5XMb,https://api.spotify.com/v1/tracks/7KRQoq9GeWeCm0ZAXg5XMb,https://api.spotify.com/v1/audio-analysis/7KRQoq9GeWeCm0ZAXg5XMb,323187,4
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Poison Tree,0.224,0.139,11,-22.587,1,0.0354,0.961,0.913,0.108,0.213,111.316,audio_features,6Q5uDNuuFYa8ToL3CCoHPC,spotify:track:6Q5uDNuuFYa8ToL3CCoHPC,https://api.spotify.com/v1/tracks/6Q5uDNuuFYa8ToL3CCoHPC,https://api.spotify.com/v1/audio-analysis/6Q5uDNuuFYa8ToL3CCoHPC,196893,4
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Alien Observer,0.219,0.0825,9,-22.604,0,0.0421,0.994,0.602,0.278,0.168,76.03,audio_features,35VfLKymw2iZKWnLTvm8Xv,spotify:track:35VfLKymw2iZKWnLTvm8Xv,https://api.spotify.com/v1/tracks/35VfLKymw2iZKWnLTvm8Xv,https://api.spotify.com/v1/audio-analysis/35VfLKymw2iZKWnLTvm8Xv,236480,3
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Heavy Water/I'd Rather Be Sleeping,0.458,0.309,2,-14.186,1,0.0283,0.909,0.956,0.118,0.0556,106.006,audio_features,6IUwiHsyKAZtfBy37Wu4ij,spotify:track:6IUwiHsyKAZtfBy37Wu4ij,https://api.spotify.com/v1/tracks/6IUwiHsyKAZtfBy37Wu4ij,https://api.spotify.com/v1/audio-analysis/6IUwiHsyKAZtfBy37Wu4ij,173027,4
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Living Room,0.425,0.0757,6,-21.707,1,0.0375,0.89,0.901,0.111,0.156,124.374,audio_features,1nJV1JGWf61WRJy851LO34,spotify:track:1nJV1JGWf61WRJy851LO34,https://api.spotify.com/v1/tracks/1nJV1JGWf61WRJy851LO34,https://api.spotify.com/v1/audio-analysis/1nJV1JGWf61WRJy851LO34,142120,4
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Blouse,0.0,0.0569,9,-19.303,1,0.0,0.993,0.0803,0.115,0.0,0.0,audio_features,1qfJaIIBYBfl5QNXHjfT6Y,spotify:track:1qfJaIIBYBfl5QNXHjfT6Y,https://api.spotify.com/v1/tracks/1qfJaIIBYBfl5QNXHjfT6Y,https://api.spotify.com/v1/audio-analysis/1qfJaIIBYBfl5QNXHjfT6Y,165000,0
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Headache,0.282,0.154,9,-22.065,1,0.0444,0.833,0.88,0.0809,0.0383,138.131,audio_features,4EDj8GXOlI45vG4SOfswK3,spotify:track:4EDj8GXOlI45vG4SOfswK3,https://api.spotify.com/v1/tracks/4EDj8GXOlI45vG4SOfswK3,https://api.spotify.com/v1/audio-analysis/4EDj8GXOlI45vG4SOfswK3,304461,4
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,Little Gray Cat,0.104,0.0619,1,-23.268,1,0.0402,0.977,0.955,0.105,0.0617,74.737,audio_features,1Sllhw0OERRlTU9tjFpbW3,spotify:track:1Sllhw0OERRlTU9tjFpbW3,https://api.spotify.com/v1/tracks/1Sllhw0OERRlTU9tjFpbW3,https://api.spotify.com/v1/audio-analysis/1Sllhw0OERRlTU9tjFpbW3,265893,5
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,The way her hair falls,0.445,0.0369,10,-27.862,0,0.0474,0.866,0.552,0.115,0.0628,121.096,audio_features,0uwDgbSX1wIBVMSv4yHUKN,spotify:track:0uwDgbSX1wIBVMSv4yHUKN,https://api.spotify.com/v1/tracks/0uwDgbSX1wIBVMSv4yHUKN,https://api.spotify.com/v1/audio-analysis/0uwDgbSX1wIBVMSv4yHUKN,155500,3
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,I'm Clean Now,0.235,0.041,2,-25.638,1,0.0387,0.911,0.977,0.319,0.0342,66.127,audio_features,4qm8sWdYoXkdhMN8EL9mAL,spotify:track:4qm8sWdYoXkdhMN8EL9mAL,https://api.spotify.com/v1/tracks/4qm8sWdYoXkdhMN8EL9mAL,https://api.spotify.com/v1/audio-analysis/4qm8sWdYoXkdhMN8EL9mAL,174370,5
Grouper,Ambient,31uyAcnY0kjjKKIQZMKX4i,When We Fall,0.251,0.248,2,-19.181,1,0.0397,0.974,0.921,0.109,0.0667,65.732,audio_features,7gePpUawLnGf1l1fnltiIR,spotify:track:7gePpUawLnGf1l1fnltiIR,https://api.spotify.com/v1/tracks/7gePpUawLnGf1l1fnltiIR,https://api.spotify.com/v1/audio-analysis/7gePpUawLnGf1l1fnltiIR,127680,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,An Ending (Ascent) - Remastered 2005,0.257,0.0906,8,-25.381,1,0.07,0.932,0.985,0.0786,0.0451,67.46,audio_features,1vgSaC0BPlL6LEm4Xsx59J,spotify:track:1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/tracks/1vgSaC0BPlL6LEm4Xsx59J,https://api.spotify.com/v1/audio-analysis/1vgSaC0BPlL6LEm4Xsx59J,266200,3
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Cmon,0.392,0.114,1,-21.141,1,0.0408,0.99,0.876,0.092,0.139,104.329,audio_features,4kaiSmJrLgQq0w2qFuzAwy,spotify:track:4kaiSmJrLgQq0w2qFuzAwy,https://api.spotify.com/v1/tracks/4kaiSmJrLgQq0w2qFuzAwy,https://api.spotify.com/v1/audio-analysis/4kaiSmJrLgQq0w2qFuzAwy,320533,3
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Enough,0.15,0.208,10,-16.901,1,0.0409,0.936,0.755,0.218,0.0759,85.706,audio_features,2qMLbeUM1IunPifKpvzqDx,spotify:track:2qMLbeUM1IunPifKpvzqDx,https://api.spotify.com/v1/tracks/2qMLbeUM1IunPifKpvzqDx,https://api.spotify.com/v1/audio-analysis/2qMLbeUM1IunPifKpvzqDx,322499,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Secret,0.381,0.11,8,-22.656,1,0.0365,0.978,0.78,0.105,0.163,74.406,audio_features,0fzYA55s7e6OF1EafxOxaN,spotify:track:0fzYA55s7e6OF1EafxOxaN,https://api.spotify.com/v1/tracks/0fzYA55s7e6OF1EafxOxaN,https://api.spotify.com/v1/audio-analysis/0fzYA55s7e6OF1EafxOxaN,304111,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Emerald and Stone,0.222,0.0405,11,-25.055,1,0.0647,0.986,0.932,0.0766,0.0388,178.846,audio_features,6fymXW3eFHPmIOdDfnLXS4,spotify:track:6fymXW3eFHPmIOdDfnLXS4,https://api.spotify.com/v1/tracks/6fymXW3eFHPmIOdDfnLXS4,https://api.spotify.com/v1/audio-analysis/6fymXW3eFHPmIOdDfnLXS4,132307,3
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,I Saw You,0.182,0.109,1,-23.215,1,0.0478,0.787,0.922,0.103,0.0356,90.792,audio_features,4LYwnQN8yP032iEZLHpN6g,spotify:track:4LYwnQN8yP032iEZLHpN6g,https://api.spotify.com/v1/tracks/4LYwnQN8yP032iEZLHpN6g,https://api.spotify.com/v1/audio-analysis/4LYwnQN8yP032iEZLHpN6g,265962,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Strange Overtones,0.696,0.836,1,-6.912,1,0.0467,0.269,0.00443,0.594,0.818,109.984,audio_features,3vnQlfyuXK4aW011bAhJru,spotify:track:3vnQlfyuXK4aW011bAhJru,https://api.spotify.com/v1/tracks/3vnQlfyuXK4aW011bAhJru,https://api.spotify.com/v1/audio-analysis/3vnQlfyuXK4aW011bAhJru,257449,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,Radio,0.447,0.0839,0,-28.241,1,0.0552,0.553,0.877,0.0998,0.0381,108.32,audio_features,24JZooGX7V7EGxzUqKFUyg,spotify:track:24JZooGX7V7EGxzUqKFUyg,https://api.spotify.com/v1/tracks/24JZooGX7V7EGxzUqKFUyg,https://api.spotify.com/v1/audio-analysis/24JZooGX7V7EGxzUqKFUyg,244676,4
Brian Eno,Ambient,7MSUfLeTdDEoZiJPDSBXgi,By This River - 2004 Digital Remaster,0.466,0.0155,7,-25.169,0,0.034,0.956,0.0461,0.126,0.0938,134.678,audio_features,13b87C9TNBFKJAi9YB4Rr8,spotify:track:13b87C9TNBFKJAi9YB4Rr8,https://api.spotify.com/v1/tracks/13b87C9TNBFKJAi9YB4Rr8,https://api.spotify.com/v1/audio-analysis/13b87C9TNBFKJAi9YB4Rr8,183493,4
Tim Hecker,Ambient,1qiwaJwjKod5WhcYZ76O1B,Sketch 3,0.332,0.0883,0,-24.225,1,0.0465,0.965,0.95,0.0738,0.0392,69.136,audio_features,3sfQoqjzyrDpI8NXlZ2ddX,spotify:track:3sfQoqjzyrDpI8NXlZ2ddX,https://api.spotify.com/v1/tracks/3sfQoqjzyrDpI8NXlZ2ddX,https://api.spotify.com/v1/audio-analysis/3sfQoqjzyrDpI8NXlZ2ddX,80500,5
Tim Hecker,Ambient,1qiwaJwjKod5WhcYZ76O1B,Night Flight to Your Heart Pt. 2,0.223,0.151,11,-27.443,0,0.0451,0.958,0.982,0.102,0.0709,149.931,audio_features,7FzIlljuE9wSyeKLuGxmBh,spotify:track:7FzIlljuE9wSyeKLuGxmBh,https://api.spotify.com/v1/tracks/7FzIlljuE9wSyeKLuGxmBh,https://api.spotify.com/v1/audio-analysis/7FzIlljuE9wSyeKLuGxmBh,63280,3
